,cl,map,pid,soA,soB,obs
432,0.5,4,611cf957c6a72bb4143ecd4a,1,-1,-1
433,2.5,1,611cf957c6a72bb4143ecd4a,-1,-1,-1
434,2.5,2,611cf957c6a72bb4143ecd4a,1,1,-1
435,-2.5,2,611cf957c6a72bb4143ecd4a,1,1,1
436,-2.5,1,611cf957c6a72bb4143ecd4a,-1,-1,1
437,2.5,5,611cf957c6a72bb4143ecd4a,1,-1,1
438,-2.5,1,611cf957c6a72bb4143ecd4a,1,-1,1
439,-2.5,4,611cf957c6a72bb4143ecd4a,1,-1,1
440,1.5,1,5f00535d61fa11150b09a240,-1,1,1
441,-1.5,6,5f00535d61fa11150b09a240,1,-1,-1
442,1.5,6,5f00535d61fa11150b09a240,1,1,-1
443,-2.5,3,5f00535d61fa11150b09a240,1,-1,-1
444,-2.5,5,5f00535d61fa11150b09a240,1,-1,1
445,-1.5,1,5f00535d61fa11150b09a240,1,1,1
446,-1.5,1,5f00535d61fa11150b09a240,1,-1,1
447,2.5,2,5f00535d61fa11150b09a240,-1,-1,-1
448,-2.5,4,5f00535d61fa11150b09a240,1,-1,1
449,-2.5,5,5f00535d61fa11150b09a240,-1,-1,1
450,2.5,2,5f00535d61fa11150b09a240,1,1,-1
451,-2.5,4,5f00535d61fa11150b09a240,1,1,-1
452,1.5,1,5f00535d61fa11150b09a240,1,-1,-1
453,1.5,1,5f00535d61fa11150b09a240,-1,-1,-1
454,-2.5,5,5f00535d61fa11150b09a240,1,1,1
455,-0.5,2,5f00535d61fa11150b09a240,-1,-1,1
456,0.5,2,5f00535d61fa11150b09a240,1,-1,-1
457,-1.5,6,5f00535d61fa11150b09a240,1,-1,1
458,-1.5,6,5f00535d61fa11150b09a240,1,-1,1
459,-1.5,6,5f00535d61fa11150b09a240,1,1,1
460,-2.5,3,5f00535d61fa11150b09a240,1,1,-1
461,1.5,1,5f00535d61fa11150b09a240,1,1,-1
462,-2.5,4,5f00535d61fa11150b09a240,1,1,1
463,-2.5,4,5f00535d61fa11150b09a240,1,-1,-1
464,-0.5,2,5f00535d61fa11150b09a240,1,-1,1
465,1.5,1,5f00535d61fa11150b09a240,-1,1,-1
466,-2.5,3,5f00535d61fa11150b09a240,1,1,1
467,-2.5,3,5f00535d61fa11150b09a240,1,-1,1
468,-2.5,6,5f00535d61fa11150b09a240,1,1,-1
469,-1.5,2,5f00535d61fa11150b09a240,-1,1,1
470,1.5,2,5f00535d61fa11150b09a240,-1,1,-1
471,-1.5,2,5f00535d61fa11150b09a240,1,1,1
472,-2.5,6,5f00535d61fa11150b09a240,1,-1,-1
473,-1.5,5,5f00535d61fa11150b09a240,1,-1,-1
474,-0.5,1,5f00535d61fa11150b09a240,-1,-1,1
475,-0.5,5,5f00535d61fa11150b09a240,-1,-1,-1
476,-2.5,5,5f00535d61fa11150b09a240,1,1,-1
477,-0.5,5,5f00535d61fa11150b09a240,-1,1,-1
478,-0.5,6,5f00535d61fa11150b09a240,1,1,1
479,-0.5,5,5f00535d61fa11150b09a240,-1,1,1
480,-1.5,1,63c54053d14cc248d3bffebd,-1,1,1
481,2.5,1,63c54053d14cc248d3bffebd,-1,1,-1
482,-2.5,1,63c54053d14cc248d3bffebd,-1,-1,1
483,-2.5,1,63c54053d14cc248d3bffebd,1,1,1
484,-1.5,1,63c54053d14cc248d3bffebd,1,-1,1
485,-2.5,4,63c54053d14cc248d3bffebd,1,1,1
486,1.5,1,63c54053d14cc248d3bffebd,-1,-1,-1
487,0.5,5,63c54053d14cc248d3bffebd,-1,-1,-1
488,-2.5,3,63c54053d14cc248d3bffebd,1,1,1
489,0.5,4,63c54053d14cc248d3bffebd,1,1,-1
490,1.5,1,63c54053d14cc248d3bffebd,1,1,-1
491,1.5,1,63c54053d14cc248d3bffebd,1,-1,-1
492,-2.5,2,63c54053d14cc248d3bffebd,-1,1,1
493,-2.5,2,63c54053d14cc248d3bffebd,-1,-1,1
494,2.5,2,63c54053d14cc248d3bffebd,1,-1,-1
495,1.5,3,63c54053d14cc248d3bffebd,1,-1,-1
496,-2.5,2,63c54053d14cc248d3bffebd,1,-1,1
497,-1.5,5,63c54053d14cc248d3bffebd,1,-1,-1
498,1.5,2,63c54053d14cc248d3bffebd,1,1,-1
499,-1.5,2,63c54053d14cc248d3bffebd,1,1,1
500,-1.5,5,63c54053d14cc248d3bffebd,-1,1,-1
501,1.5,2,63c54053d14cc248d3bffebd,-1,-1,-1
502,-1.5,5,63c54053d14cc248d3bffebd,1,1,-1
503,1.5,2,63c54053d14cc248d3bffebd,-1,1,-1
504,-2.5,4,63c54053d14cc248d3bffebd,1,-1,1
505,2.5,4,63c54053d14cc248d3bffebd,1,-1,-1
506,2.5,3,63c54053d14cc248d3bffebd,1,1,-1
507,-2.5,3,63c54053d14cc248d3bffebd,1,-1,1
508,-2.5,5,63c54053d14cc248d3bffebd,-1,1,1
509,-1.5,5,63c54053d14cc248d3bffebd,1,-1,1
510,-1.5,5,63c54053d14cc248d3bffebd,-1,-1,1
511,-1.5,5,63c54053d14cc248d3bffebd,1,1,1
512,-0.5,6,63c54053d14cc248d3bffebd,1,1,-1
513,-0.5,6,63c54053d14cc248d3bffebd,1,-1,-1
514,-0.5,6,63c54053d14cc248d3bffebd,1,-1,-1
515,-0.5,6,63c54053d14cc248d3bffebd,1,1,-1
516,-0.5,6,63c54053d14cc248d3bffebd,1,-1,1
517,1.5,6,63c54053d14cc248d3bffebd,1,1,1
518,0.5,6,63c54053d14cc248d3bffebd,1,1,1
519,-1.5,6,63c54053d14cc248d3bffebd,1,-1,1
520,-0.5,6,610bb066fa8d2a5647a40c77,1,1,-1
521,1.5,6,610bb066fa8d2a5647a40c77,1,-1,1
522,-1.5,1,610bb066fa8d2a5647a40c77,-1,-1,1
523,-1.5,2,610bb066fa8d2a5647a40c77,1,-1,1
524,1.5,2,610bb066fa8d2a5647a40c77,-1,1,-1
525,-0.5,5,610bb066fa8d2a5647a40c77,1,-1,-1
526,0.5,4,610bb066fa8d2a5647a40c77,1,1,-1
527,1.5,2,610bb066fa8d2a5647a40c77,1,-1,-1
528,0.5,6,610bb066fa8d2a5647a40c77,1,1,1
529,-2.5,4,610bb066fa8d2a5647a40c77,1,-1,1
530,-0.5,6,610bb066fa8d2a5647a40c77,1,-1,1
531,-1.5,1,610bb066fa8d2a5647a40c77,1,1,1
532,-1.5,5,610bb066fa8d2a5647a40c77,1,1,-1
533,-2.5,3,610bb066fa8d2a5647a40c77,1,1,1
534,0.5,2,610bb066fa8d2a5647a40c77,1,1,-1
535,0.5,5,610bb066fa8d2a5647a40c77,1,1,1
536,-1.5,5,610bb066fa8d2a5647a40c77,1,-1,1
537,-2.5,3,610bb066fa8d2a5647a40c77,1,-1,1
538,1.5,1,610bb066fa8d2a5647a40c77,1,-1,-1
539,-1.5,4,610bb066fa8d2a5647a40c77,1,1,1
540,1.5,6,610bb066fa8d2a5647a40c77,1,-1,-1
541,-0.5,5,610bb066fa8d2a5647a40c77,-1,-1,-1
542,0.5,1,610bb066fa8d2a5647a40c77,-1,-1,-1
543,0.5,6,610bb066fa8d2a5647a40c77,1,1,1
544,0.5,3,610bb066fa8d2a5647a40c77,1,1,-1
545,-0.5,6,610bb066fa8d2a5647a40c77,1,1,-1
546,0.5,1,610bb066fa8d2a5647a40c77,1,1,-1
547,0.5,1,610bb066fa8d2a5647a40c77,-1,1,-1
548,-0.5,1,610bb066fa8d2a5647a40c77,-1,1,1
549,-0.5,5,610bb066fa8d2a5647a40c77,-1,1,1
550,0.5,4,610bb066fa8d2a5647a40c77,1,-1,-1
551,1.5,5,610bb066fa8d2a5647a40c77,-1,1,-1
552,-0.5,5,610bb066fa8d2a5647a40c77,-1,-1,1
553,0.5,6,610bb066fa8d2a5647a40c77,1,-1,-1
554,0.5,2,610bb066fa8d2a5647a40c77,-1,-1,-1
555,-0.5,2,610bb066fa8d2a5647a40c77,-1,-1,1
556,-1.5,3,610bb066fa8d2a5647a40c77,1,-1,-1
557,-0.5,1,610bb066fa8d2a5647a40c77,1,-1,1
558,-0.5,2,610bb066fa8d2a5647a40c77,-1,1,1
559,-0.5,2,610bb066fa8d2a5647a40c77,1,1,1
560,0.5,6,5b4f49a511ab5d0001c5fba6,1,-1,1
561,-2.5,2,5b4f49a511ab5d0001c5fba6,1,1,1
562,2.5,1,5b4f49a511ab5d0001c5fba6,1,1,-1
563,-2.5,6,5b4f49a511ab5d0001c5fba6,1,-1,-1
564,-2.5,6,5b4f49a511ab5d0001c5fba6,1,1,-1
565,-0.5,5,5b4f49a511ab5d0001c5fba6,-1,-1,1
566,-2.5,3,5b4f49a511ab5d0001c5fba6,1,1,1
567,2.5,1,5b4f49a511ab5d0001c5fba6,1,-1,-1
568,2.5,2,5b4f49a511ab5d0001c5fba6,1,-1,-1
569,-2.5,4,5b4f49a511ab5d0001c5fba6,1,-1,1
570,1.5,3,5b4f49a511ab5d0001c5fba6,1,1,-1
571,1.5,2,5b4f49a511ab5d0001c5fba6,-1,-1,-1
572,1.5,5,5b4f49a511ab5d0001c5fba6,-1,1,1
573,1.5,6,5b4f49a511ab5d0001c5fba6,1,1,-1
574,-1.5,2,5b4f49a511ab5d0001c5fba6,1,-1,1
575,2.5,1,5b4f49a511ab5d0001c5fba6,-1,-1,-1
576,1.5,1,5b4f49a511ab5d0001c5fba6,-1,1,-1
577,-2.5,1,5b4f49a511ab5d0001c5fba6,1,1,1
578,0.5,5,5b4f49a511ab5d0001c5fba6,1,-1,1
579,0.5,5,5b4f49a511ab5d0001c5fba6,1,-1,-1
580,-2.5,1,5b4f49a511ab5d0001c5fba6,1,-1,1
581,-2.5,1,5b4f49a511ab5d0001c5fba6,-1,-1,1
582,1.5,4,5b4f49a511ab5d0001c5fba6,1,1,-1
583,-1.5,1,5b4f49a511ab5d0001c5fba6,-1,1,1
584,2.5,5,5b4f49a511ab5d0001c5fba6,1,1,-1
585,-1.5,6,5b4f49a511ab5d0001c5fba6,1,-1,-1
586,-1.5,5,5b4f49a511ab5d0001c5fba6,1,1,1
587,-0.5,2,5b4f49a511ab5d0001c5fba6,-1,-1,1
588,-2.5,3,5b4f49a511ab5d0001c5fba6,1,-1,1
589,-1.5,6,5b4f49a511ab5d0001c5fba6,1,-1,1
590,1.5,2,5b4f49a511ab5d0001c5fba6,1,1,-1
591,1.5,2,5b4f49a511ab5d0001c5fba6,-1,1,-1
592,-1.5,4,5b4f49a511ab5d0001c5fba6,1,-1,-1
593,-1.5,6,5b4f49a511ab5d0001c5fba6,1,1,1
594,-1.5,6,5b4f49a511ab5d0001c5fba6,1,1,1
595,1.5,2,5b4f49a511ab5d0001c5fba6,-1,1,1
596,0.5,5,5b4f49a511ab5d0001c5fba6,-1,-1,-1
597,0.5,5,5b4f49a511ab5d0001c5fba6,-1,1,-1
598,-2.5,4,5b4f49a511ab5d0001c5fba6,1,1,1
599,-1.5,3,5b4f49a511ab5d0001c5fba6,1,-1,-1
600,-1.5,1,611e8f65d14fed0d245c6eb4,-1,-1,1
601,-1.5,1,611e8f65d14fed0d245c6eb4,1,1,1
602,-2.5,1,611e8f65d14fed0d245c6eb4,-1,1,1
603,-0.5,1,611e8f65d14fed0d245c6eb4,1,-1,1
604,0.5,1,611e8f65d14fed0d245c6eb4,-1,1,-1
605,1.5,1,611e8f65d14fed0d245c6eb4,-1,-1,-1
606,0.5,1,611e8f65d14fed0d245c6eb4,1,1,-1
607,0.5,1,611e8f65d14fed0d245c6eb4,1,-1,-1
608,-1.5,2,611e8f65d14fed0d245c6eb4,-1,-1,1
609,-0.5,2,611e8f65d14fed0d245c6eb4,1,1,1
610,-0.5,2,611e8f65d14fed0d245c6eb4,-1,1,1
611,-0.5,2,611e8f65d14fed0d245c6eb4,1,-1,1
612,0.5,2,611e8f65d14fed0d245c6eb4,1,1,-1
613,0.5,2,611e8f65d14fed0d245c6eb4,-1,-1,-1
614,0.5,2,611e8f65d14fed0d245c6eb4,-1,1,-1
615,0.5,2,611e8f65d14fed0d245c6eb4,1,-1,-1
616,-2.5,4,611e8f65d14fed0d245c6eb4,1,1,1
617,-1.5,3,611e8f65d14fed0d245c6eb4,1,-1,-1
618,-0.5,5,611e8f65d14fed0d245c6eb4,-1,-1,-1
619,-1.5,4,611e8f65d14fed0d245c6eb4,1,1,-1
620,1.5,5,611e8f65d14fed0d245c6eb4,1,1,-1
621,-1.5,4,611e8f65d14fed0d245c6eb4,1,-1,1
622,0.5,5,611e8f65d14fed0d245c6eb4,-1,1,-1
623,0.5,5,611e8f65d14fed0d245c6eb4,1,-1,-1
624,-1.5,3,611e8f65d14fed0d245c6eb4,1,1,1
625,-1.5,5,611e8f65d14fed0d245c6eb4,1,-1,1
626,-0.5,5,611e8f65d14fed0d245c6eb4,-1,-1,1
627,-0.5,5,611e8f65d14fed0d245c6eb4,-1,1,1
628,-1.5,4,611e8f65d14fed0d245c6eb4,1,-1,-1
629,-0.5,5,611e8f65d14fed0d245c6eb4,1,1,1
630,-0.5,3,611e8f65d14fed0d245c6eb4,1,1,-1
631,-2.5,3,611e8f65d14fed0d245c6eb4,1,-1,1
632,1.5,6,611e8f65d14fed0d245c6eb4,1,1,1
633,-0.5,6,611e8f65d14fed0d245c6eb4,1,-1,1
634,1.5,6,611e8f65d14fed0d245c6eb4,1,1,1
635,-0.5,6,611e8f65d14fed0d245c6eb4,1,-1,-1
636,1.5,6,611e8f65d14fed0d245c6eb4,1,1,-1
637,-0.5,6,611e8f65d14fed0d245c6eb4,1,1,-1
638,-0.5,6,611e8f65d14fed0d245c6eb4,1,-1,1
639,0.5,6,611e8f65d14fed0d245c6eb4,1,-1,-1
640,-0.5,1,612d7149b19c373a063bac21,-1,-1,-1
641,1.5,1,612d7149b19c373a063bac21,-1,1,-1
642,-0.5,2,612d7149b19c373a063bac21,-1,1,1
643,-1.5,2,612d7149b19c373a063bac21,1,1,1
644,1.5,1,612d7149b19c373a063bac21,1,-1,-1
645,0.5,3,612d7149b19c373a063bac21,1,-1,-1
646,-1.5,1,612d7149b19c373a063bac21,1,1,1
647,-1.5,5,612d7149b19c373a063bac21,1,1,-1
648,-0.5,3,612d7149b19c373a063bac21,1,-1,1
649,-0.5,6,612d7149b19c373a063bac21,1,1,-1
650,0.5,2,612d7149b19c373a063bac21,-1,1,-1
651,0.5,5,612d7149b19c373a063bac21,1,1,1
652,-1.5,6,612d7149b19c373a063bac21,1,1,1
653,0.5,6,612d7149b19c373a063bac21,1,-1,-1
654,-0.5,1,612d7149b19c373a063bac21,1,-1,1
655,-1.5,5,612d7149b19c373a063bac21,-1,1,1
656,-1.5,6,612d7149b19c373a063bac21,1,-1,1
657,-1.5,5,612d7149b19c373a063bac21,-1,-1,-1
658,-1.5,1,612d7149b19c373a063bac21,-1,-1,1
659,2.5,4,612d7149b19c373a063bac21,1,1,-1
660,-1.5,5,612d7149b19c373a063bac21,-1,-1,1
661,-1.5,2,612d7149b19c373a063bac21,-1,-1,1
662,-0.5,2,612d7149b19c373a063bac21,1,-1,1
663,-0.5,1,612d7149b19c373a063bac21,-1,1,1
664,1.5,1,612d7149b19c373a063bac21,1,1,-1
665,0.5,6,612d7149b19c373a063bac21,1,1,1
666,0.5,3,612d7149b19c373a063bac21,1,1,1
667,-1.5,5,612d7149b19c373a063bac21,1,-1,-1
668,0.5,2,612d7149b19c373a063bac21,1,1,-1
669,0.5,4,612d7149b19c373a063bac21,1,1,1
670,0.5,2,612d7149b19c373a063bac21,1,-1,-1
671,-1.5,5,612d7149b19c373a063bac21,-1,1,-1
672,0.5,5,612d7149b19c373a063bac21,1,-1,1
673,-2.5,4,612d7149b19c373a063bac21,1,-1,1
674,1.5,6,612d7149b19c373a063bac21,1,-1,1
675,1.5,3,612d7149b19c373a063bac21,1,1,-1
676,0.5,4,612d7149b19c373a063bac21,1,-1,-1
677,0.5,6,612d7149b19c373a063bac21,1,1,-1
678,-0.5,6,612d7149b19c373a063bac21,1,-1,-1
679,1.5,2,612d7149b19c373a063bac21,-1,-1,-1
680,-1.5,6,60a227e0a1929284d58c8030,1,-1,1
681,-2.5,3,60a227e0a1929284d58c8030,1,-1,-1
682,-1.5,1,60a227e0a1929284d58c8030,1,1,1
683,-2.5,1,60a227e0a1929284d58c8030,1,-1,1
684,-2.5,6,60a227e0a1929284d58c8030,1,-1,-1
685,2.5,5,60a227e0a1929284d58c8030,-1,1,1
686,2.5,2,60a227e0a1929284d58c8030,-1,1,-1
687,-2.5,6,60a227e0a1929284d58c8030,1,1,-1
688,1.5,1,60a227e0a1929284d58c8030,1,1,-1
689,-2.5,2,60a227e0a1929284d58c8030,1,-1,-1
690,0.5,1,60a227e0a1929284d58c8030,-1,-1,-1
691,-2.5,4,60a227e0a1929284d58c8030,1,1,-1
692,-2.5,5,60a227e0a1929284d58c8030,1,1,-1
693,-2.5,2,60a227e0a1929284d58c8030,1,1,1
694,2.5,2,60a227e0a1929284d58c8030,-1,1,1
695,-2.5,6,60a227e0a1929284d58c8030,1,1,-1
696,-2.5,4,60a227e0a1929284d58c8030,1,-1,1
697,-2.5,5,60a227e0a1929284d58c8030,1,-1,-1
698,2.5,1,60a227e0a1929284d58c8030,-1,1,-1
699,0.5,2,60a227e0a1929284d58c8030,-1,-1,1
700,-2.5,6,60a227e0a1929284d58c8030,1,-1,1
701,-1.5,2,60a227e0a1929284d58c8030,1,-1,1
702,-2.5,3,60a227e0a1929284d58c8030,1,1,1
703,-2.5,3,60a227e0a1929284d58c8030,1,1,-1
704,-1.5,1,60a227e0a1929284d58c8030,-1,-1,1
705,-2.5,6,60a227e0a1929284d58c8030,1,-1,-1
706,-1.5,1,60a227e0a1929284d58c8030,1,-1,-1
707,0.5,5,60a227e0a1929284d58c8030,-1,-1,-1
708,-2.5,4,60a227e0a1929284d58c8030,1,1,1
709,2.5,1,60a227e0a1929284d58c8030,-1,1,1
710,2.5,2,60a227e0a1929284d58c8030,1,1,-1
711,-2.5,6,60a227e0a1929284d58c8030,1,1,1
712,-2.5,5,60a227e0a1929284d58c8030,1,-1,1
713,0.5,2,60a227e0a1929284d58c8030,-1,-1,-1
714,-0.5,5,60a227e0a1929284d58c8030,-1,-1,1
715,-2.5,5,60a227e0a1929284d58c8030,1,1,1
716,-2.5,3,60a227e0a1929284d58c8030,1,-1,1
717,2.5,5,60a227e0a1929284d58c8030,-1,1,-1
718,-2.5,4,60a227e0a1929284d58c8030,1,-1,-1
719,-1.5,6,60a227e0a1929284d58c8030,1,1,1
720,2.5,1,612530f3e28f8c909170bf0a,1,1,-1
721,0.5,6,612530f3e28f8c909170bf0a,1,1,1
722,2.5,2,612530f3e28f8c909170bf0a,1,1,-1
723,-2.5,5,612530f3e28f8c909170bf0a,1,-1,1
724,-2.5,1,612530f3e28f8c909170bf0a,-1,1,1
725,2.5,2,612530f3e28f8c909170bf0a,-1,-1,-1
726,-0.5,6,612530f3e28f8c909170bf0a,1,1,-1
727,-0.5,6,612530f3e28f8c909170bf0a,1,-1,1
728,2.5,1,612530f3e28f8c909170bf0a,-1,-1,-1
729,-2.5,5,612530f3e28f8c909170bf0a,1,-1,-1
730,0.5,5,612530f3e28f8c909170bf0a,1,1,1
731,1.5,5,612530f3e28f8c909170bf0a,-1,1,-1
732,0.5,5,612530f3e28f8c909170bf0a,1,1,-1
733,-0.5,5,612530f3e28f8c909170bf0a,-1,-1,-1
734,-0.5,4,612530f3e28f8c909170bf0a,1,-1,-1
735,-0.5,6,612530f3e28f8c909170bf0a,1,-1,-1
736,0.5,4,612530f3e28f8c909170bf0a,1,1,1
737,2.5,1,612530f3e28f8c909170bf0a,1,-1,-1
738,-0.5,3,612530f3e28f8c909170bf0a,1,-1,1
739,-0.5,3,612530f3e28f8c909170bf0a,1,-1,-1
740,0.5,5,612530f3e28f8c909170bf0a,-1,1,1
741,2.5,2,612530f3e28f8c909170bf0a,-1,1,-1
742,0.5,4,612530f3e28f8c909170bf0a,1,1,-1
743,-0.5,3,612530f3e28f8c909170bf0a,1,1,1
744,-2.5,2,612530f3e28f8c909170bf0a,1,-1,1
745,-2.5,1,612530f3e28f8c909170bf0a,1,1,1
746,-0.5,4,612530f3e28f8c909170bf0a,1,-1,1
747,-2.5,2,612530f3e28f8c909170bf0a,-1,1,1
748,-2.5,2,612530f3e28f8c909170bf0a,-1,-1,1
749,2.5,2,612530f3e28f8c909170bf0a,1,-1,-1
750,-0.5,6,612530f3e28f8c909170bf0a,1,1,-1
751,-0.5,5,612530f3e28f8c909170bf0a,-1,-1,1
752,-2.5,2,612530f3e28f8c909170bf0a,1,1,1
753,-2.5,1,612530f3e28f8c909170bf0a,-1,-1,1
754,0.5,3,612530f3e28f8c909170bf0a,1,1,-1
755,-0.5,6,612530f3e28f8c909170bf0a,1,1,1
756,-2.5,1,612530f3e28f8c909170bf0a,1,-1,1
757,-0.5,6,612530f3e28f8c909170bf0a,1,-1,1
758,2.5,1,612530f3e28f8c909170bf0a,-1,1,-1
759,-0.5,6,612530f3e28f8c909170bf0a,1,-1,-1
760,-1.5,6,60e000b2f2c53b6e6063aae0,1,-1,1
761,2.5,1,60e000b2f2c53b6e6063aae0,-1,-1,-1
762,2.5,2,60e000b2f2c53b6e6063aae0,1,1,-1
763,-2.5,5,60e000b2f2c53b6e6063aae0,1,-1,-1
764,-2.5,4,60e000b2f2c53b6e6063aae0,1,1,1
765,1.5,6,60e000b2f2c53b6e6063aae0,1,-1,-1
766,-2.5,3,60e000b2f2c53b6e6063aae0,1,-1,-1
767,-0.5,5,60e000b2f2c53b6e6063aae0,1,-1,1
768,-2.5,1,60e000b2f2c53b6e6063aae0,1,1,1
769,-1.5,6,60e000b2f2c53b6e6063aae0,1,1,-1
770,-1.5,5,60e000b2f2c53b6e6063aae0,-1,1,-1
771,2.5,1,60e000b2f2c53b6e6063aae0,-1,1,-1
772,2.5,1,60e000b2f2c53b6e6063aae0,1,1,-1
773,-2.5,3,60e000b2f2c53b6e6063aae0,1,1,-1
774,-1.5,6,60e000b2f2c53b6e6063aae0,1,-1,-1
775,-2.5,4,60e000b2f2c53b6e6063aae0,1,1,-1
776,-2.5,1,60e000b2f2c53b6e6063aae0,1,-1,1
777,-1.5,6,60e000b2f2c53b6e6063aae0,1,-1,1
778,-2.5,1,60e000b2f2c53b6e6063aae0,-1,1,1
779,2.5,5,60e000b2f2c53b6e6063aae0,1,1,1
780,-2.5,4,60e000b2f2c53b6e6063aae0,1,-1,-1
781,-2.5,2,60e000b2f2c53b6e6063aae0,1,1,1
782,-1.5,5,60e000b2f2c53b6e6063aae0,-1,-1,1
783,-2.5,2,60e000b2f2c53b6e6063aae0,-1,-1,-1
784,-2.5,5,60e000b2f2c53b6e6063aae0,-1,-1,-1
785,-1.5,2,60e000b2f2c53b6e6063aae0,-1,-1,1
786,-2.5,2,60e000b2f2c53b6e6063aae0,-1,1,1
787,-1.5,2,60e000b2f2c53b6e6063aae0,-1,1,-1
788,-2.5,3,60e000b2f2c53b6e6063aae0,1,-1,1
789,-1.5,2,60e000b2f2c53b6e6063aae0,1,-1,1
790,2.5,1,60e000b2f2c53b6e6063aae0,1,-1,-1
791,-1.5,6,60e000b2f2c53b6e6063aae0,1,1,-1
792,2.5,2,60e000b2f2c53b6e6063aae0,1,-1,-1
793,-2.5,3,60e000b2f2c53b6e6063aae0,1,1,1
794,-2.5,4,60e000b2f2c53b6e6063aae0,1,-1,1
795,-1.5,6,60e000b2f2c53b6e6063aae0,1,1,1
796,-2.5,5,60e000b2f2c53b6e6063aae0,-1,1,1
797,-1.5,6,60e000b2f2c53b6e6063aae0,1,1,1
798,-2.5,1,60e000b2f2c53b6e6063aae0,-1,-1,1
799,-1.5,5,60e000b2f2c53b6e6063aae0,1,1,-1
800,-1.5,5,610d8cbc00c4be11f40b8dd4,1,-1,-1
801,-1.5,5,610d8cbc00c4be11f40b8dd4,1,1,1
802,-2.5,1,610d8cbc00c4be11f40b8dd4,-1,1,1
803,-2.5,1,610d8cbc00c4be11f40b8dd4,-1,-1,1
804,-2.5,2,610d8cbc00c4be11f40b8dd4,1,1,1
805,-1.5,6,610d8cbc00c4be11f40b8dd4,1,1,-1
806,-2.5,3,610d8cbc00c4be11f40b8dd4,1,-1,1
807,2.5,2,610d8cbc00c4be11f40b8dd4,-1,-1,-1
808,-2.5,2,610d8cbc00c4be11f40b8dd4,1,-1,1
809,-2.5,1,610d8cbc00c4be11f40b8dd4,1,-1,1
810,2.5,1,610d8cbc00c4be11f40b8dd4,1,1,-1
811,-2.5,2,610d8cbc00c4be11f40b8dd4,-1,-1,1
812,-2.5,1,610d8cbc00c4be11f40b8dd4,1,1,1
813,0.5,6,610d8cbc00c4be11f40b8dd4,1,-1,-1
814,-0.5,2,610d8cbc00c4be11f40b8dd4,-1,1,1
815,2.5,6,610d8cbc00c4be11f40b8dd4,1,1,-1
816,-1.5,3,610d8cbc00c4be11f40b8dd4,1,1,1
817,-2.5,4,610d8cbc00c4be11f40b8dd4,1,-1,-1
818,-2.5,3,610d8cbc00c4be11f40b8dd4,1,-1,-1
819,-1.5,6,610d8cbc00c4be11f40b8dd4,1,-1,1
820,-2.5,5,610d8cbc00c4be11f40b8dd4,1,-1,1
821,-2.5,3,610d8cbc00c4be11f40b8dd4,1,1,-1
822,2.5,1,610d8cbc00c4be11f40b8dd4,-1,1,-1
823,-2.5,6,610d8cbc00c4be11f40b8dd4,1,-1,1
824,2.5,1,610d8cbc00c4be11f40b8dd4,-1,-1,-1
825,-2.5,4,610d8cbc00c4be11f40b8dd4,1,1,1
826,-1.5,4,610d8cbc00c4be11f40b8dd4,1,-1,1
827,-2.5,5,610d8cbc00c4be11f40b8dd4,-1,-1,1
828,2.5,2,610d8cbc00c4be11f40b8dd4,1,-1,-1
829,2.5,2,610d8cbc00c4be11f40b8dd4,-1,1,-1
830,2.5,6,610d8cbc00c4be11f40b8dd4,1,-1,-1
831,-2.5,5,610d8cbc00c4be11f40b8dd4,-1,-1,-1
832,2.5,5,610d8cbc00c4be11f40b8dd4,1,1,-1
833,2.5,1,610d8cbc00c4be11f40b8dd4,1,-1,-1
834,2.5,5,610d8cbc00c4be11f40b8dd4,-1,1,-1
835,-2.5,6,610d8cbc00c4be11f40b8dd4,1,1,1
836,-2.5,4,610d8cbc00c4be11f40b8dd4,1,1,-1
837,2.5,5,610d8cbc00c4be11f40b8dd4,-1,1,1
838,2.5,2,610d8cbc00c4be11f40b8dd4,1,1,-1
839,2.5,6,610d8cbc00c4be11f40b8dd4,1,1,1
840,-1.5,3,5f31ef83efc0c913389d6554,1,1,1
841,-1.5,2,5f31ef83efc0c913389d6554,1,1,1
842,-1.5,1,5f31ef83efc0c913389d6554,1,-1,1
843,-0.5,1,5f31ef83efc0c913389d6554,-1,-1,1
844,1.5,2,5f31ef83efc0c913389d6554,-1,-1,-1
845,0.5,6,5f31ef83efc0c913389d6554,1,-1,-1
846,-2.5,3,5f31ef83efc0c913389d6554,1,1,-1
847,1.5,1,5f31ef83efc0c913389d6554,-1,-1,-1
848,-0.5,5,5f31ef83efc0c913389d6554,1,-1,1
849,-1.5,2,5f31ef83efc0c913389d6554,-1,1,1
850,-1.5,2,5f31ef83efc0c913389d6554,1,-1,1
851,-1.5,4,5f31ef83efc0c913389d6554,1,1,-1
852,-0.5,5,5f31ef83efc0c913389d6554,-1,1,-1
853,1.5,1,5f31ef83efc0c913389d6554,1,1,-1
854,1.5,2,5f31ef83efc0c913389d6554,-1,1,-1
855,-0.5,5,5f31ef83efc0c913389d6554,1,1,-1
856,-0.5,3,5f31ef83efc0c913389d6554,1,-1,-1
857,-0.5,1,5f31ef83efc0c913389d6554,1,1,1
858,0.5,5,5f31ef83efc0c913389d6554,-1,-1,-1
859,0.5,1,5f31ef83efc0c913389d6554,-1,1,1
